idpoi,title,layer,type,tipo,subcategoria,address,postcode,phone,web,description,image_uri,lat,lon,mp3_uri,lang
8394,Parque Forestal de Coruxo,lugares,43,Parques forestais,Parque,Coruxo,36391,,,"Trátase dun grande espazo verde situado nas proximidades da cidade de Vigo. Nos 20000 metros cadrados de superficie que ocupa encontraremos: fonte, miradoiro, mesas e barbacoas.",http://www.turismodevigo.org/sites/turismodevigo/files/lug012.jpg,42.1775784610625,-8.77763229577193,,gl-ES
8384,Parque de Castrelos e Xardíns de Quiñones de León,lugares,42,Xardíns urbanos,Parque,Avda. Castrelos,36213,,,"Integra os xardíns históricos e bosque do pazo, o estanque moderno, o arboredo de Castrelos e unha parte do Paseo do Lagares.",http://www.turismodevigo.org/sites/turismodevigo/files/lug002.jpg,42.2133145495391,-8.72921592597079,,gl-ES
8387,Parque de la Guía,lugares,42,Xardíns urbanos,Parque,"Avda. Doña Fermina, s/n",36207,,,Este parque ten unha extensión de 200.000 metros cadrados e está situado no Barrio de Teis. No cumio encóntrase a Ermida de Nosa Señora das Neves dende onde se divisa unha preciosa vista da Ría de Vigo e da cidade.,http://www.turismodevigo.org/sites/turismodevigo/files/lug005.jpg,42.2569235758019,-8.70116067148812,,gl-ES
8388,Parque de la Riouxa,lugares,42,Xardíns urbanos,Parque,Teis,36216,,,Este parque ten unha extensión de 59.700 metros cadrados e encóntrase na Parroquia de Teis. Ten unha gran superficie non arborada e na parte inferior do parque ten un pequeno anfiteatro onde se celebran as festas e outras actuacións.,http://www.turismodevigo.org/sites/turismodevigo/files/lug006.jpg,42.2583122301686,-8.68171692439986,,gl-ES
8389,Parque Do Castro,lugares,42,Xardíns urbanos,Parque,Vigo,36203,,,Trátase dun parque situado no centro da cidade de Vigo. O monte do Castro é un dos parques máis frecuentados da cidade e un símbolo para todos os vigueses.,http://www.turismodevigo.org/sites/turismodevigo/files/lug007.jpg,42.2329844043402,-8.72564376013243,,gl-ES
8390,Parque Forestal Monte dos Pozos,lugares,43,Parques forestais,Parque,"As Barrocas, Valadares",36204,,,"O Parque Forestal ocupa unhas 11 hectáreas de extensión permitindo aos vigueses gozar dunha excepcional vista sobre a súa cidade e sobre a súa ría, á parte de permitirlle realizar multitude de actividades no magnífico marco natural que ofrece.",http://www.turismodevigo.org/sites/turismodevigo/files/lug008.jpg,42.1808901710965,-8.73786073616735,,gl-ES
8391,Parque Forestal de Saiáns,lugares,43,Parques forestais,Parque,Saiáns,36390,,,"Trátase dun grande espazo verde situado nas proximidades da cidade de Vigo. Nos 23500 metros cadrados de superficie que ocupa encontraremos: bar, restaurante, fonte, miradoiro, teléfono público, mesas, barbacoas e autobús (liña 26).",http://www.turismodevigo.org/sites/turismodevigo/files/lug009.jpg,42.169752859578,-8.78833471424756,,gl-ES
8392,Parque Forestal de Oia,lugares,43,Parques forestais,Parque,Oia,36390,,,"Trátase dun grande espazo verde situado nas proximidades da cidade de Vigo. Nos 39700 metros cadrados de superficie que ocupa encontraremos: zona de acampada, fonte, miradoiro, mesas e barbacoas.",http://www.turismodevigo.org/sites/turismodevigo/files/lug010.jpg,42.1757236880917,-8.79576318559623,,gl-ES
8393,Parque Forestal Monte Alba-Cepudo,lugares,43,Parques forestais,Parque,Valadares,36315,,,"Trátase dun grande espazo verde situado nas proximidades da cidade de Vigo. Nos 42000 metros cadrados de superficie que ocupa encontraremos: bar, restaurante, fonte, miradoiro, teléfono público e barbacoas.",http://www.turismodevigo.org/sites/turismodevigo/files/lug011.jpg,42.1686547462229,-8.7331224052176,,gl-ES
8408,Antiga Casa do Concello de Vigo,lugares,37,Edificios singulares,Arquitectura civil,Plaza de la Constitución,36202,,,"O edificio foi deseñado en 1859-1860 por José María Ortiz. Na actualidade alberga unha sala de exposicións e a biblioteca da Fundación Penzol, pero anteriormente foi a Casa Consistorial.",http://www.turismodevigo.org/sites/turismodevigo/files/lug026.jpg,42.2383477852914,-8.72576261424091,,gl-ES
8409,Antigo edificio da Caixa de Aforros,lugares,37,Edificios singulares,Arquitectura civil,"Velázquez Moreno, 53",36202,,,"É un edificio de corte clásico academicista cun potente zócalo, elevadas pilastras que abarcan as dúas plantas, zapatas decoradas con elementos vexetais, arquitrabe e unha pronunciada cornixa que abarca todo o edificio.",http://www.turismodevigo.org/sites/turismodevigo/files/lug027.jpg,42.2369296902849,-8.72175045763319,,gl-ES
8410,Banco de Vigo,lugares,35,Puntos de información turística,Arquitectura civil,"Colón, esquina Policarpo Sanz",36202,,,"O edificio foi deseñado por Manuel Gómez Román entre 1919-1923 seguindo o estilo modernista pero cos matices propios do ""secesionismo vienés"".",http://www.turismodevigo.org/sites/turismodevigo/files/lug028.jpg,42.2378485421046,-8.7205428336653,,gl-ES
8405,Museo Francisco Fernández del Riego,lugares,38,Museos,Colección de arte,"Praza da Princesa, 2",36203,986226459,,"En 1995 Francisco Fernández del Riego (Vilanova de Lourenzá, 1913) fai doazón dos seus fondos bibliográficos, documentais e artísticos á cidade de Vigo, cidade na que vive e traballa.",http://www.turismodevigo.org/sites/turismodevigo/files/lug023.jpg,42.2371362207869,-8.72685999824154,,gl-ES
8424,Casa de Joaquín de Miguel,lugares,37,Edificios singulares,Arquitectura civil,"Marqués de Valadares, 37",36201,,,O edificio foi deseñado por Manuel Gómez Román en 1928 para Joaquín de Miguel. O máis destacado é a súa porta de acceso enmarcada por dúas pilastras lisas con arestas nas esquinas e un frontón na parte superior.,http://www.turismodevigo.org/sites/turismodevigo/files/lug043.jpg,42.2384094317048,-8.72134205215534,,gl-ES
8425,Casa de Manuel Blanco García,lugares,37,Edificios singulares,Arquitectura civil,"Areal, 8, 10, 12 Y 14",36201,,,O edificio foi deseñado en 1879 por Alejandro Rodríguez Sesmero. Trátase dun edificio con sete casas cuxa fachada está tratada como única edificación.,http://www.turismodevigo.org/sites/turismodevigo/files/lug044.jpg,42.2391518253007,-8.72008389554333,,gl-ES
8426,Casa de Pardo Labarta,lugares,37,Edificios singulares,Arquitectura civil,"Porta do Sol, 11",36203,,,O edificio foi deseñado en 1911 por Jenaro de la Fuente Domínguez. Foi edificado polo mestre canteiro José Araujo Pérez para o rico comerciante Pardo Labarta.,http://www.turismodevigo.org/sites/turismodevigo/files/lug045.jpg,42.2379343827681,-8.72557104952805,,gl-ES
8427,Casa de Paulino Yáñez,lugares,37,Edificios singulares,Arquitectura civil,"Plaza de Compostela, 12",36201,,,"O edificio foi deseñado en 1900 por Michel Pacewicz. É de estilo historicista cunhas fachadas impresionantes, sobre todo a da Praza de Compostela.",http://www.turismodevigo.org/sites/turismodevigo/files/lug046.jpg,42.2390857811294,-8.72173426718392,,gl-ES
8429,Casa de Saturnino García,lugares,37,Edificios singulares,Arquitectura civil,"Plaza de Compostela, 31, 32,33",36202,,,"O edificio foi deseñado en 1912 por Manuel Gómez Román. É unha edificación modernista na que destaca o emprego de azulexo decorado, sobre unha pedra de gran groso e algo terrosa nos corpos saíntes.",http://www.turismodevigo.org/sites/turismodevigo/files/lug048.jpg,42.2395251443102,-8.72435413798361,,gl-ES
8430,Casa Diego Arias Taboada,lugares,37,Edificios singulares,Arquitectura civil,"Abeleira Menéndez, 8",36202,,,"Edificio de características barrocas polos seus recercados, cornixa e ménsulas graduadas sobre as que descansan pequenos balcóns.",http://www.turismodevigo.org/sites/turismodevigo/files/lug049.jpg,42.2378727803196,-8.72599658989732,,gl-ES
8431,Casa Eligio Prieto Igrexas,lugares,37,Edificios singulares,Arquitectura civil,"Príncipe, 12",36203,,,"O edificio foi deseñado en 1925 por Jenaro de la Fuente Álvarez. Destaca pola súa decoración, sobre todo nas dúas plantas superiores.",http://www.turismodevigo.org/sites/turismodevigo/files/lug050.jpg,42.237661371759,-8.72417579894346,,gl-ES
8432,Casa Enrique Lagos,lugares,37,Edificios singulares,Arquitectura civil,"Policarpo Sanz, 19",36202,,,O edificio foi deseñado en 1901 por Michel Pacewicz. Destaca pola preciosa labra da súa cantería e a súa empinada cuberta cunha esvelta bufarda central.,http://www.turismodevigo.org/sites/turismodevigo/files/lug051.jpg,42.237762985959,-8.72258374858253,,gl-ES
8422,Casa de Felipe Collazo,lugares,37,Edificios singulares,Arquitectura civil,"Avda de Montero Ríos, 38",36201,,,O edificio foi deseñado en 1904 por Jenaro de la Fuente Domínguez. Ten catro plantas e un chafrán que serve de eixe de simetría entre as súas dúas fachadas.,http://www.turismodevigo.org/sites/turismodevigo/files/lug041.jpg,42.2404836271025,-8.72126254846485,,gl-ES
8421,Casa de Donesteve Quirós,lugares,37,Edificios singulares,Arquitectura civil,"Joaquín Yánez, 12",36202,,,"O edificio foi deseñado en 1876 por Alejandro Rodríguez Sesmero. O máis destacable é a balaustrada de círculos entrelazados con floreiros sobre pedestais, que coroa as dúas fachadas.",http://www.turismodevigo.org/sites/turismodevigo/files/lug040.jpg,42.2392878356784,-8.72501324693812,,gl-ES
8420,Casa de Domingo Davila,lugares,37,Edificios singulares,Arquitectura civil,"Plaza de Compostela, 21",36201,,,"O edificio foi deseñado por Manuel Gómez Román en 1942 para Domingo Davila. Destaca a súa porta de acceso, enmarcada por arestas sobresaíntes da pedra lisa.",http://www.turismodevigo.org/sites/turismodevigo/files/lug039.jpg,42.2391518228393,-8.7207783005387,,gl-ES
8411,Biblioteca Universitaria de Vigo,lugares,37,Edificios singulares,Biblioteca,Campus Universidade de Vigo,36310,986813853,www.uvigo.es/uvigo_gl/administracion/biblioteca/,"Presente fisicamente nos tres campus, a Biblioteca Universitaria conta en cada un deles cunha biblioteca central e varias salas repartidas polas escolas e facultades que compoñen a Universidade.",http://www.turismodevigo.org/sites/turismodevigo/files/lug029.jpg,42.1692802895494,-8.68366618107154,,gl-ES
8412,Casa Acuña Soaje,lugares,37,Edificios singulares,Arquitectura civil,"Policarpo Sanz, 23",36202,,,O edificio foi deseñado en 1897 por Pacewicz. A fachada do edificio ten abundantes miradoiros e galerías de formas afiligranadas metálicas e moi decoradas.,http://www.turismodevigo.org/sites/turismodevigo/files/lug030.jpg,42.237813099648,-8.7217791030184,,gl-ES
8413,Casa Bárcena,lugares,37,Edificios singulares,Arquitectura civil,"Real, 14",36202,,,O edificio foi deseñado en 1863 por Manuel de Uceda. O seu estilo é ecléctico clasicista con reminiscencias do renacemento italiano.,http://www.turismodevigo.org/sites/turismodevigo/files/lug031.jpg,42.2391849378605,-8.72749134255561,,gl-ES
8414,Casa Bernardo Rodríguez López,lugares,37,Edificios singulares,Arquitectura civil,"Colón, 42",36202,,,O edificio foi deseñado en 1883 por Jenaro de la Fuente y Domínguez. A parte alta ten un reloxo rodeado de orlas e grilandas e está flanqueado por dous floreiros sobre pedestais a cada lado.,http://www.turismodevigo.org/sites/turismodevigo/files/lug032.jpg,42.2361293963355,-8.72049175111747,,gl-ES
8415,Casa da rúa Carral,lugares,37,Edificios singulares,Arquitectura civil,"Carral, 15",36202,,,O edificio foi deseñado en 1898 por Benito Gómez Román e pertence a familiares deste.,http://www.turismodevigo.org/sites/turismodevigo/files/lug033.jpg,42.238988195287,-8.72458585151493,,gl-ES
8416,Casa de Araujo,lugares,37,Edificios singulares,Arquitectura civil,"Real, 33",36202,,,"Casa construída no século XVIII con dúas fachadas feitas con cadeirado apicoado a que da á rúa Alta, e cicelada a que da á Rúa Real.",,42.2386300667068,-8.72860261002805,,gl-ES
8417,Casa de Ceta o de Arines,lugares,37,Edificios singulares,Arquitectura civil,"Real, 17",36202,,,Casa sinxela construída con perpiaños de pedra. Destaca polo seu escudo señorial.,http://www.turismodevigo.org/sites/turismodevigo/files/lug035.jpg,42.2389968976134,-8.72752246902661,,gl-ES
8418,Casa de Benigno y Camilo Fernández,lugares,37,Edificios singulares,Arquitectura civil,"Urzáiz, 28",36203,,,O edificio foi deseñado en 1913 por Jenaro de la Fuente y Domínguez. O edificio é eclecticista pero incorpora elementos decorativos propios do modernismo que se estaban difundindo.,http://www.turismodevigo.org/sites/turismodevigo/files/lug036.jpg,42.2351379684867,-8.71846792584939,,gl-ES
8419,Casa de Correos y Telégrafos de Vigo,lugares,37,Edificios singulares,Arquitectura civil,Plaza de Compostela,36201,,,"O edificio foi deseñado en 1920 por Manuel Gómez Román. É unha construción sinxela, cunha planta baixa, tres altas e un torre grande sobre o chafrán.",http://www.turismodevigo.org/sites/turismodevigo/files/lug038.jpg,42.238964629033,-8.72342947344299,,gl-ES
8383,Parque Camilo José Cela,lugares,42,Xardíns urbanos,Parque,Pi y Margall y Torrecedeira,36202,,,"Este parque ten unha extensión de 7.000 m2 e está no centro de Vigo, entre as rúas Pi y Margall e Torrecedeira. Foi construído por Agustín Arca en honor ao premio Nobel Camilo José Cela.",http://www.turismodevigo.org/sites/turismodevigo/files/lug001.jpg,42.2322026576291,-8.73060442290014,,gl-ES
8578,Argazada,lugares,44,Praias,Praias,,36212,,,"Praia de area fina, resgardada do vento e cunha ocupación alta na época de verán. A súa lonxitude aproximada é de 410 metros e está galardoada coa bandeira azul.",http://www.turismodevigo.org/sites/turismodevigo/files/lug213.jpg,42.216134586501,-8.77597442099225,,gl-ES
8386,Parque de A Bouza,lugares,42,Xardíns urbanos,Parque,Rúa Padre Seixas,36209,,,"O parque de A Bouza conta con grandes áreas de paseo, xardíns e estanques. O maior tesouro que esconde é un espazo natural de 3.721 metros cadrados con 19 especies diferentes de aves, ourizos, reptiles e anfibios.",http://www.turismodevigo.org/sites/turismodevigo/files/lug004.jpg,42.2133433831844,-8.7474140369344,,gl-ES
